110108015,北京市,市辖区,海淀区,燕园街道办事处,3,399889600,1163117100
110108016,北京市,市辖区,海淀区,香山街道办事处,3,399936719,1162072300
110108017,北京市,市辖区,海淀区,清河街道办事处,3,400357709,1163341180
110108018,北京市,市辖区,海淀区,花园路街道办事处,3,399778220,1163724060
110108019,北京市,市辖区,海淀区,西三旗街道办事处,3,400342010,1163609920
110108020,北京市,市辖区,海淀区,马连洼街道办事处,3,400327113,1162752976
110108021,北京市,市辖区,海淀区,田村路街道办事处,3,399215820,1162536310
110108022,北京市,市辖区,海淀区,上地街道办事处,3,400420046,1162951133
110108023,北京市,市辖区,海淀区,万柳地区办事处,3,399904260,1162936230
110108024,北京市,市辖区,海淀区,东升地区办事处,3,399953020,1163343960
110108025,北京市,市辖区,海淀区,曙光街道办事处,3,399424440,1162896040
110108026,北京市,市辖区,海淀区,温泉地区办事处,3,399953020,1163343960
110108028,北京市,市辖区,海淀区,西北旺地区办事处,3,400449130,1162542670
110108029,北京市,市辖区,海淀区,苏家坨地区办事处,3,399953020,1163343960
110108030,北京市,市辖区,海淀区,上庄地区办事处,3,399953020,1163343960
110109,北京市,市辖区,门头沟区,,2,399956269,1157994180
110109001,北京市,市辖区,门头沟区,大峪街道办事处,3,399301339,1161140684
110109002,北京市,市辖区,门头沟区,城子街道办事处,3,399520420,1161007950
110109003,北京市,市辖区,门头沟区,东辛房街道办事处,3,399305560,1160683140
110109004,北京市,市辖区,门头沟区,大台街道办事处,3,399652740,1159412320
110109005,北京市,市辖区,门头沟区,王平地区办事处,3,399730070,1159942720
110109006,北京市,市辖区,门头沟区,永定地区办事处,3,399069460,1161035470
110109007,北京市,市辖区,门头沟区,龙泉地区办事处,3,399307000,1161002180
110109101,北京市,市辖区,门头沟区,潭柘寺镇,3,398788545,1160302990
110109104,北京市,市辖区,门头沟区,军庄镇,3,400036944,1161034520
110109105,北京市,市辖区,门头沟区,雁翅镇,3,400180564,1158318670
110109106,北京市,市辖区,门头沟区,斋堂镇,3,399724035,1156965260
110109107,北京市,市辖区,门头沟区,清水镇,3,399427305,1156128270
110109108,北京市,市辖区,门头沟区,妙峰山镇,3,399756995,1160502390
110111,北京市,市辖区,房山区,,2,397161440,1158396317
110111001,北京市,市辖区,房山区,城关街道办事处,3,396928270,1159851560
110111002,北京市,市辖区,房山区,新镇街道办事处,3,397356870,1160603080
110111004,北京市,市辖区,房山区,向阳街道办事处,3,397368370,1159574250
110111005,北京市,市辖区,房山区,东风街道办事处,3,397550910,1159633000
110111006,北京市,市辖区,房山区,迎风街道办事处,3,397268860,1159514890
110111007,北京市,市辖区,房山区,星城街道办事处,3,397083574,1160633515
110111008,北京市,市辖区,房山区,良乡地区办事处,3,397471270,1161268210
110111009,北京市,市辖区,房山区,周口店地区办事处,3,396861980,1159390760
110111010,北京市,市辖区,房山区,琉璃河地区办事处,3,396113230,1160329040
110111011,北京市,市辖区,房山区,拱辰街道办事处,3,397356040,1161450640
110111012,北京市,市辖区,房山区,西潞街道办事处,3,397229900,1161169460
110111101,北京市,市辖区,房山区,阎村镇,3,397174584,1160970950
110111103,北京市,市辖区,房山区,窦店镇,3,396515615,1160685820
110111104,北京市,市辖区,房山区,石楼镇,3,396555695,1159849340
